event_date,channel,cvr
2025-06-23,Email,0.127403846153846
2025-06-24,Email,0.0996975940048918
2025-06-26,Email,0.116135688641324
2025-06-28,Email,0.103825136612022
2025-06-29,Email,0.0921787709497207
2025-06-30,Email,0.156435643564356
2025-07-03,Email,0.110859728506787
2025-07-05,Email,0.207943925233645
2025-07-12,Email,0.0815879265091864
2025-07-14,Email,0.0413476263399694
2025-07-15,Email,0.109489051094891
2025-07-16,Email,0.0609037328094303
2025-07-21,Email,0.0800436296513824
2025-07-23,Email,0.0785254200040261
2025-07-25,Email,0.0448842593819043
2025-07-26,Email,0.040650406504065
2025-07-27,Email,0.0823754789272031
2025-07-28,Email,0.0785024154589372
2025-07-29,Email,0.0206611570247934
2025-07-31,Email,0.056
2025-08-01,Email,0.0498275332126635
2025-08-02,Email,0.266949152542373
2025-08-03,Email,0.0204379562043796
2025-08-04,Email,0.0941262417252329
2025-08-05,Email,0.0668449197860963
2025-08-06,Email,0.0522161741835148
2025-08-10,Email,0.0449101796407186
2025-08-12,Email,0.0463378176382661
2025-08-13,Email,0.0976430976430976
2025-08-14,Email,0.0285035629453682
2025-08-16,Email,0.0714959407100463
2025-08-18,Email,0.0242290748898678
2025-08-20,Email,0.0629231294507853
2025-08-21,Email,0.087248322147651
2025-08-22,Email,0.172672672672673
2025-08-24,Email,0.112352402280131
2025-08-25,Email,0.0914127423822715
2025-08-27,Email,0.0966047845854083
2025-08-28,Email,0.04
2025-08-29,Email,0.0246913580246914
2025-08-31,Email,0.087323708785973
2025-09-01,Email,0.0532319391634981
2025-09-03,Email,0.0578313253012048
2025-09-04,Email,0.0726327868852459
2025-09-05,Email,0.0874436697430843
2025-09-08,Email,0.0875578406169666
2025-09-10,Email,0.0505050505050505
2025-09-11,Email,0.0430225483574161
2025-09-12,Email,0.0788144371975027
2025-09-15,Email,0.072718760640109
2025-09-20,Email,0.0569620253164557
2025-09-24,Email,0.0692307692307692
2025-09-25,Email,0.0473371347644603
2025-09-26,Email,0.134663341645885
2025-09-27,Email,0.0959097320169253
2025-09-28,Email,0.039136302294197
2025-09-29,Email,0.0405822492265255
2025-10-02,Email,0.0714285714285714
2025-10-03,Email,0.046070460704607
2025-10-07,Email,0.0426894343649947
2025-10-09,Email,0.0606060606060606
2025-10-10,Email,0.0366847826086957
2025-10-11,Email,0.0771604938271605
2025-10-12,Email,0.0497177315884014
2025-10-13,Email,0.0663265306122449
2025-10-15,Email,0.04496253122398
2025-10-16,Email,0.17202714387759
2025-10-18,Email,0.0979449809251312
2025-10-20,Email,0.0808823529411765
2025-10-22,Email,0.126029223868233
2025-10-24,Email,0.0346274921301154
2025-10-25,Email,0.0509090909090909
2025-10-26,Email,0.0213592233009709
2025-10-28,Email,0.046633484919015
2025-10-29,Email,0.180392156862745
2025-10-31,Email,0.092436974789916
2025-11-01,Email,0.097196261682243
2025-11-02,Email,0.034965034965035
2025-11-05,Email,0.0987877815034127
2025-11-06,Email,0.0991640543364684
2025-11-07,Email,0.0995850622406639
2025-11-11,Email,0.0964422107434812
2025-11-12,Email,0.0660531309297913
2025-11-14,Email,0.0451770451770452
2025-11-15,Email,0.0252365930599369
2025-11-17,Email,0.0459081836327345
2025-11-18,Email,0.11175898931001
2025-11-19,Email,0.0913350143110261
2025-11-20,Email,0.106907894736842
2025-11-21,Email,0.0853391684901532
2025-11-22,Email,0.0781811646297627
2025-11-30,Email,0.0452586206896552
2025-12-01,Email,0.231601731601732
2025-12-04,Email,0.0308441558441558
2025-12-05,Email,0.251748251748252
2025-12-10,Email,0.0383421985815603
2025-12-11,Email,0.0898876404494382
2025-12-12,Email,0.059016393442623
2025-12-15,Email,0.11551724137931
2025-12-18,Email,0.0266666666666667
2025-12-19,Email,0.11218836565097
2025-12-23,Email,0.0311526479750779
2025-12-24,Email,0.113467656415695
2025-12-27,Email,0.0339321357285429
2023-01-01,Search,0.0417163289630513
2023-01-02,Search,0.0436476114102418
2023-01-04,Search,0.176482481730742
2023-01-05,Search,0.0604026845637584
2023-01-06,Search,0.0383277040295342
2023-01-07,Search,0.132433379645275
2023-01-08,Search,0.0761880687563195
2023-01-09,Search,0.09061986863711
2023-01-10,Search,0.107843137254902
2023-01-11,Search,0.0652173913043478
2023-01-12,Search,0.080188679245283
2023-01-13,Search,0.0719769673704415
2023-01-14,Search,0.0555004135649297
2023-01-15,Search,0.125280010994297
2023-01-16,Search,0.0775368770184167
2023-01-18,Search,0.0795124900668228
2023-01-21,Search,0.0966880341880344
2023-01-22,Search,0.0855210258450593
2023-01-23,Search,0.0880503144654088
2023-01-24,Search,0.098314606741573
2023-01-26,Search,0.0637817794306344
2023-01-27,Search,0.121334023119737
2023-01-28,Search,0.121169425511003
2023-01-29,Search,0.0469484565278957
2023-01-31,Search,0.0709473754075648
2023-02-01,Search,0.0930676855122644
2023-02-02,Search,0.302040816326531
2023-02-03,Search,0.0591836734693878
2023-02-06,Search,0.0767590188521021
2023-02-07,Search,0.0651991835429444
2023-02-08,Search,0.103524590163934
2023-02-09,Search,0.0211267605633803
2023-02-10,Search,0.0673469387755102
2023-02-11,Search,0.0411931818181818
2023-02-12,Search,0.03725782414307
2023-02-13,Search,0.0831017195976187
2023-02-14,Search,0.0522088353413655
2023-02-15,Search,0.0488911874752583
2023-02-16,Search,0.0371428571428571
2023-02-18,Search,0.106194690265487
2023-02-20,Search,0.073099005741493
2023-02-21,Search,0.0629679144385027
2023-02-22,Search,0.0664206642066421
2023-02-23,Search,0.0958812834815138
2023-02-24,Search,0.0874704491725768
2023-02-25,Search,0.0601522039031551
2023-02-27,Search,0.0588235294117647
2023-02-28,Search,0.0411335240102364
2023-03-03,Search,0.0477440246863435
2023-03-04,Search,0.00873362445414847
2023-03-05,Search,0.0532994923857868
2023-03-07,Search,0.10487954590626
2023-03-08,Search,0.0798722044728434
2023-03-11,Search,0.0567362247863528
2023-03-12,Search,0.0261904761904762
2023-03-13,Search,0.0746003552397869
2023-03-16,Search,0.0998389694041868
2023-03-17,Search,0.0249584026622296
2023-03-18,Search,0.0381920439470095
2023-03-19,Search,0.123666047717479
2023-03-20,Search,0.0604909321532225
2023-03-21,Search,0.14130128261229
2023-03-23,Search,0.0746478873239437
2023-03-25,Search,0.0652245786662134
2023-03-26,Search,0.0685049580472921
2023-03-28,Search,0.168797953964194
2023-03-29,Search,0.0562507300638034
2023-03-30,Search,0.0790123456790123
2023-03-31,Search,0.0500040304976282
2023-04-01,Search,0.0767494356659142
2023-04-02,Search,0.0615424681020024
2023-04-03,Search,0.0908823749625637
2023-04-04,Search,0.0537634408602151
2023-04-05,Search,0.0252100840336134
2023-04-06,Search,0.0480397853613262
2023-04-07,Search,0.0148883374689826
2023-04-08,Search,0.0779944289693593
2023-04-09,Search,0.238207547169811
2023-04-10,Search,0.103174603174603
2023-04-11,Search,0.0662295265129693
2023-04-12,Search,0.0379506354752004
2023-04-13,Search,0.0434782608695652
2023-04-14,Search,0.0597560563205583
2023-04-15,Search,0.0956172488974307
2023-04-16,Search,0.117824773413897
2023-04-17,Search,0.0455284552845528
2023-04-18,Search,0.0521739130434783
2023-04-19,Search,0.0552804760251569
2023-04-21,Search,0.148397976391231
2023-04-23,Search,0.0569637427971986
2023-04-24,Search,0.0564606498403294
2023-04-26,Search,0.0992192325925501
2023-04-27,Search,0.0739673390970221
2023-04-28,Search,0.102167795216098
2023-04-29,Search,0.0837681935006274
2023-04-30,Search,0.0371098817111565
2023-05-01,Search,0.227353463587922
2023-05-02,Search,0.0160891089108911
2023-05-03,Search,0.0630032507289391
2023-05-05,Search,0.105552321568957
2023-05-06,Search,0.126491646778043
2023-05-07,Search,0.0745945945945946
2023-05-08,Search,0.0705841989261391
2023-05-09,Search,0.102530809528813
2023-05-11,Search,0.0647797471763538
2023-05-12,Search,0.0750382848392037
2023-05-13,Search,0.0174418604651163
2023-05-16,Search,0.0574162679425837
2023-05-17,Search,0.0759265318998171
2023-05-18,Search,0.0836860330896501
2023-05-19,Search,0.118404173446559
2023-05-20,Search,0.0730282375851996
2023-05-21,Search,0.0797122859783806
2023-05-22,Search,0.081267217630854
2023-05-23,Search,0.196969696969697
2023-05-24,Search,0.0294695481335953
2023-05-25,Search,0.121052631578947
2023-05-26,Search,0.0700533612380524
2023-05-27,Search,0.103004291845494
2023-05-28,Search,0.0980392156862745
2023-05-29,Search,0.0631840774194681
2023-05-30,Search,0.0824755125495473
2023-05-31,Search,0.116512570965126
2023-06-01,Search,0.0685343026756637
2023-06-02,Search,0.05218549974729
2023-06-03,Search,0.0749173129562044
2023-06-04,Search,0.154929577464789
2023-06-05,Search,0.0923592583488108
2023-06-06,Search,0.0819574266630287
2023-06-07,Search,0.0749757144565599
2023-06-08,Search,0.0469033247372149
2023-06-09,Search,0.066625441408602
2023-06-10,Search,0.0782364933741083
2023-06-12,Search,0.0701754385964912
2023-06-13,Search,0.0663715960811541
2023-06-14,Search,0.0997893892987976
2023-06-15,Search,0.0940108411356658
2023-06-16,Search,0.0717821782178218
2023-06-17,Search,0.12624584717608
2023-06-18,Search,0.0717366335647689
2023-06-19,Search,0.0136986301369863
2023-06-20,Search,0.0622568093385214
2023-06-21,Search,0.0621848739495798
2023-06-22,Search,0.10272536687631
2023-06-24,Search,0.181372549019608
2023-06-26,Search,0.0868794326241135
2023-06-29,Search,0.0864197530864198
2023-06-30,Search,0.0823310689507816
2023-07-01,Search,0.0801818526614167
2023-07-02,Search,0.0329776449408351
2023-07-03,Search,0.0677642977368528
2023-07-04,Search,0.0538172715894869
2023-07-05,Search,0.039568345323741
2023-07-06,Search,0.158490566037736
2023-07-07,Search,0.061307901907357
2023-07-08,Search,0.0547045951859956
2023-07-11,Search,0.0601998959186616
2023-07-12,Search,0.0895908019203571
2023-07-13,Search,0.0508115796519411
2023-07-14,Search,0.0666666666666667
2023-07-15,Search,0.0788248337028825
2023-07-16,Search,0.0863243086603745
2023-07-17,Search,0.0677290836653386
2023-07-18,Search,0.0852769679300291
2023-07-19,Search,0.0580645161290323
2023-07-20,Search,0.0662460567823344
2023-07-21,Search,0.0629996524157109
2023-07-22,Search,0.0811841528979072
2023-07-23,Search,0.0498205081001473
2023-07-24,Search,0.0562268078559146
2023-07-27,Search,0.0225071923512319
2023-07-28,Search,0.100335505202762
2023-07-29,Search,0.0523882896764253
2023-07-30,Search,0.0882034632034632
2023-07-31,Search,0.118786236234519
2023-08-01,Search,0.0842696629213483
2023-08-02,Search,0.0778816199376947
2023-08-03,Search,0.0704138155751059
2023-08-04,Search,0.0732604076259207
2023-08-06,Search,0.0565476190476191
2023-08-07,Search,0.0720461095100865
2023-08-08,Search,0.053639846743295
2023-08-09,Search,0.0618365890643119
2023-08-10,Search,0.0445344129554656
2023-08-12,Search,0.0499275706338483
2023-08-13,Search,0.0471938775510204
2023-08-14,Search,0.0693457680306049
2023-08-16,Search,0.0747438739895443
2023-08-17,Search,0.099895430298153
2023-08-18,Search,0.0344827586206897
2023-08-20,Search,0.0425531914893617
2023-08-21,Search,0.067297822916104
2023-08-22,Search,0.0248447204968944
2023-08-25,Search,0.0310323857882674
2023-08-26,Search,0.124923160357446
2023-08-27,Search,0.0835754954467891
2023-08-28,Search,0.123895790200138
2023-08-29,Search,0.0711111111111111
2023-08-30,Search,0.134146341463415
2023-09-02,Search,0.0799352366744748
2023-09-03,Search,0.0798879910183941
2023-09-04,Search,0.0668103448275862
2023-09-05,Search,0.0577156846550358
2023-09-06,Search,0.0761904761904762
2023-09-07,Search,0.211678832116788
2023-09-08,Search,0.123080560810059
2023-09-09,Search,0.0511026955548958
2023-09-10,Search,0.0413223140495868
2023-09-11,Search,0.035640568150014
2023-09-12,Search,0.0591299808580655
2023-09-14,Search,0.115713826337018
2023-09-15,Search,0.0701754385964912
2023-09-16,Search,0.0198675496688742
2023-09-17,Search,0.100917431192661
2023-09-18,Search,0.065359477124183
2023-09-19,Search,0.0128205128205128
2023-09-21,Search,0.147396867561774
2023-09-23,Search,0.0966921119592875
2023-09-24,Search,0.0397027600849257
2023-09-25,Search,0.0704416481618554
2023-09-26,Search,0.0278481012658228
2023-09-27,Search,0.118282130666032
2023-09-28,Search,0.0531331331331332
2023-09-29,Search,0.0970062659549781
2023-09-30,Search,0.0527426160337553
2023-10-02,Search,0.0408302637237332
2023-10-03,Search,0.0378006872852234
2023-10-04,Search,0.0737704918032787
2023-10-06,Search,0.0761421319796954
2023-10-07,Search,0.0514140271493213
2023-10-10,Search,0.0309734513274336
2023-10-11,Search,0.0793050384176657
2023-10-12,Search,0.0338546069766294
2023-10-13,Search,0.12109375
2023-10-14,Search,0.0565659328137108
2023-10-15,Search,0.0847497973178592
2023-10-16,Search,0.0473815461346633
2023-10-17,Search,0.110502313431184
2023-10-18,Search,0.0448348522362114
2023-10-19,Search,0.0974594331887726
2023-10-20,Search,0.0469314079422383
2023-10-21,Search,0.0380622837370242
2023-10-23,Search,0.0706319702602231
2023-10-24,Search,0.0932203389830508
2023-10-26,Search,0.0920295903975128
2023-10-28,Search,0.0476298558380104
2023-10-29,Search,0.153094462540717
2023-10-30,Search,0.074468085106383
2023-10-31,Search,0.0613861386138614
2023-11-01,Search,0.0737344915033687
2023-11-02,Search,0.0741279069767442
2023-11-03,Search,0.0790954385208265
2023-11-04,Search,0.0539772727272727
2023-11-05,Search,0.0918244949494947
2023-11-06,Search,0.0542168674698795
2023-11-07,Search,0.0592449272434353
2023-11-08,Search,0.0738636363636364
2023-11-09,Search,0.0860941787493206
2023-11-10,Search,0.06670186815802
2023-11-12,Search,0.0777777777777778
2023-11-13,Search,0.0413135403012946
2023-11-14,Search,0.0641991453621159
2023-11-15,Search,0.0319148936170213
2023-11-16,Search,0.0487207660859568
2023-11-18,Search,0.066147859922179
2023-11-19,Search,0.0929982769899665
2023-11-20,Search,0.0948020388809864
2023-11-21,Search,0.162921348314607
2023-11-22,Search,0.0394266833363101
2023-11-23,Search,0.00778210116731518
2023-11-24,Search,0.0771113831089351
2023-11-25,Search,0.041044776119403
2023-11-29,Search,0.16053748231966
2023-11-30,Search,0.0197044334975369
2023-12-01,Search,0.0901856763925729
2023-12-02,Search,0.0234415996906676
2023-12-03,Search,0.107132325871654
2023-12-04,Search,0.089964876029393
2023-12-07,Search,0.0430622009569378
2023-12-08,Search,0.0967741935483871
2023-12-12,Search,0.0450787690174398
2023-12-13,Search,0.0527563811812249
2023-12-14,Search,0.045
2023-12-15,Search,0.164208947231985
2023-12-16,Search,0.042502646597575
2023-12-17,Search,0.0697788697788698
2023-12-18,Search,0.0577329749103943
2023-12-19,Search,0.0441001191895113
2023-12-20,Search,0.0694050991501416
2023-12-21,Search,0.0512820512820513
2023-12-22,Search,0.157223796033994
2023-12-23,Search,0.16875
2023-12-26,Search,0.0495007686779172
2023-12-27,Search,0.10441336983901
2023-12-28,Search,0.0755440795615217
2023-12-29,Search,0.0537897310513447
2023-12-31,Search,0.0966148723640402
2024-01-01,Search,0.100467289719626
2024-01-03,Search,0.0986441105517704
2024-01-06,Search,0.0376398687934139
2024-01-09,Search,0.0794420861127955
2024-01-10,Search,0.054590570719603
2024-01-12,Search,0.0594059405940594
2024-01-13,Search,0.0492855309318045
2024-01-14,Search,0.0786252415436891
2024-01-17,Search,0.138309123810921
2024-01-19,Search,0.0395569620253165
2024-01-20,Search,0.0828041035661944
2024-01-21,Search,0.0577752845365083
2024-01-22,Search,0.0283018867924528
2024-01-23,Search,0.104219254826439
2024-01-24,Search,0.163682864450128
2024-01-25,Search,0.0529353687248424
2024-01-26,Search,0.0705296920812359
2024-01-27,Search,0.109112709832134
2024-01-28,Search,0.129589632829374
2024-01-29,Search,0.164989939637827
2024-01-31,Search,0.0219178082191781
2024-02-01,Search,0.101123595505618
2024-02-02,Search,0.0714069744003227
2024-02-03,Search,0.0630797773654917
2024-02-04,Search,0.0876290179018785
2024-02-05,Search,0.0752561008848793
2024-02-06,Search,0.131979695431472
2024-02-08,Search,0.0341463414634146
2024-02-09,Search,0.0866261398176292
2024-02-10,Search,0.0929368029739777
2024-02-11,Search,0.0471311475409836
2024-02-14,Search,0.0965909090909091
2024-02-15,Search,0.060475161987041
2024-02-16,Search,0.0598130841121495
2024-02-17,Search,0.132530120481928
2024-02-19,Search,0.098000403645227
2024-02-20,Search,0.0550679420638824
2024-02-21,Search,0.075940704408523
2024-02-22,Search,0.0576241134751773
2024-02-23,Search,0.0922350648233312
2024-02-24,Search,0.0883078472669891
2024-02-25,Search,0.0668665749041603
2024-02-27,Search,0.0604490500863558
2024-02-28,Search,0.0698315126460266
2024-03-01,Search,0.0355029585798817
2024-03-02,Search,0.0654563615300978
2024-03-03,Search,0.0397163120567376
2024-03-05,Search,0.056664156626506
2024-03-07,Search,0.056772842091049
2024-03-08,Search,0.0478877386351888
2024-03-09,Search,0.0435925716281069
2024-03-10,Search,0.0697674418604651
2024-03-11,Search,0.0763672049388385
2024-03-12,Search,0.07112237657369
2024-03-13,Search,0.067587926513103
2024-03-14,Search,0.0344062153163152
2024-03-16,Search,0.0397884677332761
2024-03-17,Search,0.0325865580448065
2024-03-18,Search,0.108877721943049
2024-03-20,Search,0.0629662120255463
2024-03-21,Search,0.11621090737753
2024-03-22,Search,0.0485216613710307
2024-03-23,Search,0.0732859976189754
2024-03-24,Search,0.0618584339846881
2024-03-26,Search,0.0834990059642147
2024-03-27,Search,0.0525250746922455
2024-03-28,Search,0.117233294255569
2024-03-29,Search,0.0911764705882353
2024-03-30,Search,0.0537599655246714
2024-03-31,Search,0.148268398268398
2024-04-01,Search,0.0278142465958964
2024-04-02,Search,0.0917439287919324
2024-04-03,Search,0.0377358490566038
2024-04-04,Search,0.0529411764705882
2024-04-05,Search,0.0791505791505792
2024-04-06,Search,0.051685393258427
2024-04-07,Search,0.0972602739726027
2024-04-08,Search,0.0439694354785587
2024-04-09,Search,0.0472103004291846
2024-04-10,Search,0.123228092783505
2024-04-11,Search,0.10126582278481
2024-04-12,Search,0.117310443490701
2024-04-14,Search,0.0881801125703565
2024-04-15,Search,0.0666888581207126
2024-04-17,Search,0.0989660265878877
2024-04-18,Search,0.0601993123006733
2024-04-19,Search,0.137891694554305
2024-04-21,Search,0.0401284109149278
2024-04-22,Search,0.0808714167175489
2024-04-23,Search,0.0865003782823296
2024-04-24,Search,0.0411311053984576
2024-04-25,Search,0.0766224750302325
2024-04-26,Search,0.109093159810718
2024-04-27,Search,0.1664
2024-04-29,Search,0.0799605133267522
2024-05-02,Search,0.0828571428571429
2024-05-04,Search,0.0591259640102828
2024-05-06,Search,0.0680907224557631
2024-05-07,Search,0.0529141716566867
2024-05-08,Search,0.0815527939082455
2024-05-09,Search,0.0185185185185185
2024-05-10,Search,0.130874014769936
2024-05-12,Search,0.0798816568047337
2024-05-13,Search,0.104218362282878
2024-05-14,Search,0.0541002067641412
2024-05-15,Search,0.0488127318034307
2024-05-16,Search,0.0256410256410256
2024-05-17,Search,0.118530884808013
2024-05-19,Search,0.0882600940489703
2024-05-20,Search,0.0376766091051805
2024-05-22,Search,0.0759219088937093
2024-05-24,Search,0.0292682926829268
2024-05-25,Search,0.0662967289719626
2024-05-26,Search,0.108843537414966
2024-05-27,Search,0.0219560878243513
2024-05-28,Search,0.0706350751920372
2024-05-30,Search,0.093984962406015
2024-05-31,Search,0.100704934541793
2024-06-02,Search,0.131884546122535
2024-06-03,Search,0.0914826498422713
2024-06-04,Search,0.0848329048843188
2024-06-05,Search,0.0965824665676077
2024-06-06,Search,0.0753968253968254
2024-06-07,Search,0.0779220779220779
2024-06-09,Search,0.0625866703899438
2024-06-10,Search,0.0715828501069633
2024-06-12,Search,0.0121212121212121
2024-06-13,Search,0.0502456273903403
2024-06-15,Search,0.0476190476190476
2024-06-16,Search,0.0535724388286328
2024-06-20,Search,0.0818068938450712
2024-06-21,Search,0.0720954871712284
2024-06-23,Search,0.0731879768481979
2024-06-24,Search,0.06252316377537
2024-06-25,Search,0.0475923852183651
2024-06-26,Search,0.196304849884527
2024-06-27,Search,0.10062893081761
2024-06-28,Search,0.0944992947813822
2024-06-30,Search,0.0514137608305513
2024-07-01,Search,0.0795427623785834
2024-07-02,Search,0.13900250343782
2024-07-04,Search,0.0790378006872852
2024-07-05,Search,0.0707614942528736
2024-07-06,Search,0.0654362416107383
2024-07-07,Search,0.169008929878495
2024-07-08,Search,0.140065146579805
2024-07-09,Search,0.0662572609060221
2024-07-13,Search,0.0800125566876042
2024-07-15,Search,0.043495414237324
2024-07-16,Search,0.0656008087729134
2024-07-17,Search,0.0409830883515094
2024-07-18,Search,0.0663506558751651
2024-07-19,Search,0.0655567117585848
2024-07-21,Search,0.110687022900763
2024-07-22,Search,0.0382710809281268
2024-07-23,Search,0.0608924540957439
2024-07-25,Search,0.0716893790303615
2024-07-26,Search,0.0636614155823104
2024-07-28,Search,0.0597938144329897
2024-07-29,Search,0.168316831683168
2024-07-30,Search,0.107692307692308
2024-08-01,Search,0.121212121212121
2024-08-02,Search,0.0173913043478261
2024-08-03,Search,0.106868673155202
2024-08-04,Search,0.0758551719539117
2024-08-05,Search,0.0777562886196661
2024-08-06,Search,0.0843558282208589
2024-08-07,Search,0.0521519363534844
2024-08-08,Search,0.0280767752210446
2024-08-09,Search,0.0245901639344262
2024-08-10,Search,0.0552147239263804
2024-08-12,Search,0.125025515411309
2024-08-13,Search,0.0867647058823529
2024-08-14,Search,0.0371258926857256
2024-08-15,Search,0.0206422018348624
2024-08-16,Search,0.141791044776119
2024-08-17,Search,0.042404509822293
2024-08-18,Search,0.0592885375494071
2024-08-19,Search,0.0379522916108282
2024-08-20,Search,0.0783713958419655
2024-08-21,Search,0.0508474576271187
2024-08-22,Search,0.0498220640569395
2024-08-23,Search,0.090972267762549
2024-08-24,Search,0.0641600739064734
2024-08-25,Search,0.0910278745644598
2024-08-27,Search,0.0392976002802592
2024-08-28,Search,0.0804321728691477
2024-08-29,Search,0.0997506234413965
2024-08-30,Search,0.110601210695932
2024-09-01,Search,0.123968101916034
2024-09-02,Search,0.0630081300813008
2024-09-03,Search,0.0130293159609121
2024-09-04,Search,0.0957986997643574
2024-09-06,Search,0.0620915032679739
2024-09-07,Search,0.1
2024-09-08,Search,0.0641771255984619
2024-09-09,Search,0.121621621621622
2024-09-10,Search,0.0667336675851063
2024-09-11,Search,0.041025641025641
2024-09-12,Search,0.0729166885728525
2024-09-13,Search,0.128755364806867
2024-09-15,Search,0.0645637583892617
2024-09-16,Search,0.104487087000433
2024-09-17,Search,0.0641479881998723
2024-09-18,Search,0.045071624284959
2024-09-19,Search,0.0157894736842105
2024-09-20,Search,0.0443192870012373
2024-09-21,Search,0.261814744801512
2024-09-22,Search,0.0558340052445394
2024-09-23,Search,0.123239436619718
2024-09-26,Search,0.0183663507301794
2024-09-27,Search,0.0723039215686275
2024-09-28,Search,0.177397910731244
2024-09-29,Search,0.145804962441701
2024-10-01,Search,0.0596627752759752
2024-10-03,Search,0.067524115755627
2024-10-05,Search,0.133704735376045
2024-10-06,Search,0.0697247706422018
2024-10-08,Search,0.0413832987685479
2024-10-09,Search,0.108108108108108
2024-10-11,Search,0.0829015544041451
2024-10-12,Search,0.115506978653531
2024-10-14,Search,0.0546740161039373
2024-10-15,Search,0.0816776003087146
2024-10-16,Search,0.0465116279069768
2024-10-17,Search,0.188034188034188
2024-10-18,Search,0.048480930833872
2024-10-20,Search,0.0384245917387128
2024-10-21,Search,0.0942919075144509
2024-10-22,Search,0.0966292134831461
2024-10-23,Search,0.0595566351540616
2024-10-24,Search,0.0953436807095344
2024-10-26,Search,0.0534351145038168
2024-10-27,Search,0.0331813576494428
2024-10-28,Search,0.105370075958311
2024-10-29,Search,0.154811715481172
2024-10-30,Search,0.0676802507836991
2024-10-31,Search,0.0364842454394693
2024-11-01,Search,0.11269696277689
2024-11-02,Search,0.0393649974186887
2024-11-03,Search,0.0695000228109151
2024-11-05,Search,0.0240598300439859
2024-11-06,Search,0.0693959528427772
2024-11-07,Search,0.0883534136546185
2024-11-08,Search,0.0538793103448276
2024-11-09,Search,0.04664916019873
2024-11-10,Search,0.147335423197492
2024-11-11,Search,0.0133333333333333
2024-11-12,Search,0.0622710622710623
2024-11-13,Search,0.0805084745762712
2024-11-15,Search,0.158396946564885
2024-11-17,Search,0.0778864097785778
2024-11-18,Search,0.106524422947097
2024-11-19,Search,0.0366307584515677
2024-11-20,Search,0.0819221738588972
2024-11-22,Search,0.13230337836016
2024-11-23,Search,0.0521008403361345
2024-11-24,Search,0.0446702584737093
2024-11-25,Search,0.0405982905982906
2024-11-26,Search,0.0748500102853684
2024-11-28,Search,0.0481927710843374
2024-11-29,Search,0.0365060248149973
2024-12-01,Search,0.0626780626780627
2024-12-06,Search,0.0725909436318345
2024-12-07,Search,0.0970654627539503
2024-12-08,Search,0.0864308547687048
2024-12-09,Search,0.0399924842925685
2024-12-10,Search,0.0550576047425066
2024-12-11,Search,0.0630797773654917
2024-12-12,Search,0.0493466083386196
2024-12-14,Search,0.0605187319884726
2024-12-15,Search,0.062708312891106
2024-12-16,Search,0.0621761658031088
2024-12-17,Search,0.0777537796976242
2024-12-18,Search,0.0777899702572432
2024-12-19,Search,0.188940092165899
2024-12-20,Search,0.0666784297370419
2024-12-21,Search,0.100682593856655
2024-12-22,Search,0.0855132315934734
2024-12-23,Search,0.118376978313538
2024-12-25,Search,0.0901956323930846
2024-12-26,Search,0.0480441501222668
2024-12-27,Search,0.0636182902584493
2024-12-28,Search,0.0942184154175589
2024-12-29,Search,0.056657223796034
2024-12-30,Search,0.050484283625731
2024-12-31,Search,0.0951086956521739
2025-01-01,Search,0.0465116279069768
2025-01-02,Search,0.0550184063903576
2025-01-03,Search,0.0612199725063492
2025-01-06,Search,0.0446247464503043
2025-01-07,Search,0.0540934102840696
2025-01-08,Search,0.0630182421227197
2025-01-10,Search,0.0894816357685768
2025-01-11,Search,0.174568965517241
2025-01-12,Search,0.0829319248480926
2025-01-14,Search,0.041025641025641
2025-01-16,Search,0.0724525896403442
2025-01-17,Search,0.162878787878788
2025-01-18,Search,0.140894670050762
2025-01-19,Search,0.0528683914510686
2025-01-20,Search,0.136585365853659
2025-01-21,Search,0.0407405727418428
2025-01-22,Search,0.0576923076923077
2025-01-23,Search,0.04945101658983
2025-01-24,Search,0.0690909090909091
2025-01-25,Search,0.113218564898844
2025-01-27,Search,0.0220264317180617
2025-01-28,Search,0.275261324041812
2025-01-29,Search,0.0496260069044879
2025-01-30,Search,0.119195863233432
2025-01-31,Search,0.0468594883543337
2025-02-02,Search,0.057001800002081
2025-02-04,Search,0.0719177015471093
2025-02-05,Search,0.0285145888594164
2025-02-06,Search,0.0647887323943662
2025-02-07,Search,0.0627572016460906
2025-02-08,Search,0.0696078912619574
2025-02-09,Search,0.0631522721669816
2025-02-10,Search,0.0560132867177239
2025-02-11,Search,0.145408163265306
2025-02-12,Search,0.0348197923029933
2025-02-13,Search,0.0779661016949153
2025-02-15,Search,0.0496234283580232
2025-02-16,Search,0.0641653474284668
2025-02-17,Search,0.0823389021479714
2025-02-18,Search,0.152819548872181
2025-02-19,Search,0.096
2025-02-20,Search,0.0949904110299072
2025-02-21,Search,0.0674128876019676
2025-02-22,Search,0.0726845716631305
2025-02-23,Search,0.0936371697314965
2025-02-24,Search,0.207792207792208
2025-02-26,Search,0.0932897603485839
2025-02-27,Search,0.0562970282797869
2025-03-01,Search,0.0463711599289397
2025-03-02,Search,0.0420168067226891
2025-03-04,Search,0.0689567304124094
2025-03-05,Search,0.0801354401805869
2025-03-06,Search,0.0722471804004101
2025-03-08,Search,0.106772576660026
2025-03-09,Search,0.113983382774075
2025-03-11,Search,0.10917399427439
2025-03-12,Search,0.102068965517241
2025-03-13,Search,0.146341463414634
2025-03-14,Search,0.092701863354037
2025-03-15,Search,0.110473222816403
2025-03-16,Search,0.197002141327623
