event_date,channel,roas
2025-10-26,Email,6.1425447377337
2025-10-28,Email,24.8518204207714
2025-10-29,Email,165.817652967272
2025-10-31,Email,20.5608140905624
2025-11-01,Email,35.6558896637437
2025-11-02,Email,10.9602620333942
2025-11-05,Email,59.157458440888
2025-11-06,Email,57.0988869756039
2025-11-07,Email,140.373278569703
2025-11-11,Email,32.4919614649382
2025-11-12,Email,27.3939040925479
2025-11-14,Email,34.0890385932861
2025-11-15,Email,22.3429331221003
2025-11-17,Email,18.6501056574777
2025-11-18,Email,68.8451950675029
2025-11-19,Email,15.9555126381659
2025-11-20,Email,24.9341316675254
2025-11-21,Email,24.7928834272982
2025-11-22,Email,31.2508847072008
2025-11-30,Email,22.7758569240257
2025-12-01,Email,414.880938665373
2025-12-04,Email,8.56823165986748
2025-12-05,Email,315.684848484849
2025-12-10,Email,69.8803653467329
2025-12-11,Email,30.7990819428075
2025-12-12,Email,55.596861055547
2025-12-15,Email,92.6367054285235
2025-12-18,Email,8.85649317837292
2025-12-19,Email,62.7394730229386
2025-12-23,Email,9.20742677360748
2025-12-24,Email,174.758623781909
2025-12-27,Email,18.9491511754506
2023-01-01,Search,57.5902548142385
2023-01-02,Search,70.8508346653547
2023-01-04,Search,374.676734616833
2023-01-05,Search,81.7346933424234
2023-01-06,Search,22.3751276623438
2023-01-07,Search,204.958211264345
2023-01-08,Search,46.1279611759315
2023-01-09,Search,41.1299078653339
2023-01-10,Search,48.7028272344994
2023-01-11,Search,9.21326283322318
2023-01-12,Search,26.5879247158209
2023-01-13,Search,58.8515898745784
2023-01-14,Search,88.8375815843314
2023-01-15,Search,312.730637413295
2023-01-16,Search,43.1750863641724
2023-01-18,Search,60.5280791345631
2023-01-21,Search,63.8434600601828
2023-01-22,Search,62.5189670047393
2023-01-23,Search,12.7934180088167
2023-01-24,Search,104.206264407772
2023-01-26,Search,148.40282044571
2023-01-27,Search,75.6420110806606
2023-01-28,Search,229.472984550847
2023-01-29,Search,51.0979328231494
2023-01-31,Search,74.8640754933154
2023-02-01,Search,114.097640445664
2023-02-02,Search,985.208330488221
2023-02-03,Search,41.5005610772684
2023-02-06,Search,76.5340338538007
2023-02-07,Search,31.2006581772813
2023-02-08,Search,130.99595318369
2023-02-09,Search,2.96900710391541
2023-02-10,Search,61.11065180925
2023-02-11,Search,13.8013350859558
2023-02-12,Search,27.1850511317936
2023-02-13,Search,57.7375394194643
2023-02-14,Search,28.5494877726371
2023-02-15,Search,29.3200258992315
2023-02-16,Search,8.5828132092601
2023-02-18,Search,145.651558699978
2023-02-20,Search,12.5515779357443
2023-02-21,Search,42.065922519331
2023-02-22,Search,32.5955641559988
2023-02-23,Search,62.2372821380563
2023-02-24,Search,31.0708675799087
2023-02-25,Search,59.2669393200494
2023-02-27,Search,31.9911403990481
2023-02-28,Search,23.8905735514675
2023-03-03,Search,41.7966313229137
2023-03-04,Search,2.88063614120937
2023-03-05,Search,28.4110124593518
2023-03-07,Search,98.846915053297
2023-03-08,Search,29.2074560252035
2023-03-11,Search,35.124863277152
2023-03-12,Search,7.28434331240946
2023-03-13,Search,56.0542322332535
2023-03-16,Search,20.1727787253838
2023-03-17,Search,24.0869052815365
2023-03-18,Search,32.2067251666185
2023-03-19,Search,156.655088223722
2023-03-20,Search,47.6802482185372
2023-03-21,Search,77.3728323193216
2023-03-23,Search,68.686055675607
2023-03-25,Search,23.1484708220275
2023-03-26,Search,31.31575983108
2023-03-28,Search,145.486479133794
2023-03-29,Search,35.3330852901027
2023-03-30,Search,21.4697923491042
2023-03-31,Search,41.6000329198995
2023-04-01,Search,30.1512225969646
2023-04-02,Search,33.9569367963278
2023-04-03,Search,104.796566910549
2023-04-04,Search,38.4022648941408
2023-04-05,Search,16.9824234092694
2023-04-06,Search,28.2228462441054
2023-04-07,Search,9.97212071572581
2023-04-08,Search,79.854539340955
2023-04-09,Search,244.815800444692
2023-04-10,Search,35.6807606716569
2023-04-11,Search,45.1804433443508
2023-04-12,Search,25.7585407924384
2023-04-13,Search,40.1816112589363
2023-04-14,Search,39.9574365613583
2023-04-15,Search,98.458916801829
2023-04-16,Search,308.134642554394
2023-04-17,Search,28.9723233373779
2023-04-18,Search,12.9946606549597
2023-04-19,Search,51.7979693564249
2023-04-21,Search,96.5915538623653
2023-04-23,Search,30.2243770735353
2023-04-24,Search,12.5556799768901
2023-04-26,Search,26.9956558680428
2023-04-27,Search,43.4106821724014
2023-04-28,Search,114.039750229692
2023-04-29,Search,48.890753589499
2023-04-30,Search,17.2309508755619
2023-05-01,Search,443.377278194098
2023-05-02,Search,12.9629718930835
2023-05-03,Search,172.769524364889
2023-05-05,Search,52.5884246298313
2023-05-06,Search,417.611683254003
2023-05-07,Search,30.0739681783284
2023-05-08,Search,30.655905153135
2023-05-09,Search,58.5919995380735
2023-05-11,Search,72.6462786009937
2023-05-12,Search,32.4596197718631
2023-05-13,Search,7.56277875388566
2023-05-16,Search,1.7075324998445
2023-05-17,Search,81.3019256786586
2023-05-18,Search,51.4104083721315
2023-05-19,Search,88.4068123018853
2023-05-20,Search,73.0758712372994
2023-05-21,Search,69.0696981741151
2023-05-22,Search,23.9243198680956
2023-05-23,Search,17.7965601407731
2023-05-24,Search,9.26539831465555
2023-05-25,Search,111.505842120262
2023-05-26,Search,72.9426366841055
2023-05-27,Search,50.1835312551542
2023-05-28,Search,137.187598425197
2023-05-29,Search,32.4352957188386
2023-05-30,Search,59.926130840601
2023-05-31,Search,152.201272921298
2023-06-01,Search,120.54331212311
2023-06-02,Search,49.3218986508749
2023-06-03,Search,91.4297398806715
2023-06-04,Search,150.175580023594
2023-06-05,Search,87.9017883917605
2023-06-06,Search,175.282718457735
2023-06-07,Search,116.500064243626
2023-06-08,Search,26.9356172543564
2023-06-09,Search,33.2630132526143
2023-06-10,Search,25.8771009881833
2023-06-12,Search,10.3548920343011
2023-06-13,Search,12.840687443683
2023-06-14,Search,34.4908344666068
2023-06-15,Search,38.7850688283343
2023-06-16,Search,29.5406742297973
2023-06-17,Search,62.6235352602798
2023-06-18,Search,39.286361859554
2023-06-19,Search,0.318910054244985
2023-06-20,Search,21.7854701476256
2023-06-21,Search,66.9344979986658
2023-06-22,Search,122.39163386651
2023-06-24,Search,208.304589421692
2023-06-26,Search,37.9695564963047
2023-06-29,Search,30.5648709315376
2023-06-30,Search,104.570882493183
2023-07-01,Search,52.3285632906949
2023-07-02,Search,26.6973260671013
2023-07-03,Search,130.787654547363
2023-07-04,Search,37.7606915697368
2023-07-05,Search,5.62719242094482
2023-07-06,Search,278.500574932925
2023-07-07,Search,29.7617673448602
2023-07-08,Search,29.3063880126183
2023-07-11,Search,146.294959482939
2023-07-12,Search,36.1892406930278
2023-07-13,Search,42.9040115258559
2023-07-14,Search,18.2991902442172
2023-07-15,Search,43.248055333202
2023-07-16,Search,81.0636980092719
2023-07-17,Search,21.3333032164799
2023-07-18,Search,163.462554593002
2023-07-19,Search,28.4909547128577
2023-07-20,Search,29.0591885441527
2023-07-21,Search,39.6385798855077
2023-07-22,Search,44.4241011602299
2023-07-23,Search,34.4278891883949
2023-07-24,Search,30.3467326518657
2023-07-27,Search,26.5432036156816
2023-07-28,Search,59.831384723776
2023-07-29,Search,22.1275838652723
2023-07-30,Search,264.364629580292
2023-07-31,Search,90.445099764178
2023-08-01,Search,8.6311854752581
2023-08-02,Search,34.5219953693959
2023-08-03,Search,47.2071624947598
2023-08-04,Search,51.0745276383334
2023-08-06,Search,51.3961411649774
2023-08-07,Search,7.27733471756878
2023-08-08,Search,27.2834528480585
2023-08-09,Search,130.542271364949
2023-08-10,Search,34.722935408875
2023-08-12,Search,36.7639285715067
2023-08-13,Search,24.0384923659727
2023-08-14,Search,30.4172362780425
2023-08-16,Search,34.5053311486125
2023-08-17,Search,31.0871727524368
2023-08-18,Search,9.16858092074039
2023-08-20,Search,64.5423503325942
2023-08-21,Search,17.4285485985667
2023-08-22,Search,3.68400139421401
2023-08-25,Search,29.3761552432829
2023-08-26,Search,413.006303036711
2023-08-27,Search,70.144668959068
2023-08-28,Search,135.292861995959
2023-08-29,Search,21.4065808104646
2023-08-30,Search,197.576833255488
2023-09-02,Search,61.6806241582763
2023-09-03,Search,110.800270380191
2023-09-04,Search,182.29671977507
2023-09-05,Search,31.2717805755863
2023-09-06,Search,18.4193066068592
2023-09-07,Search,119.840816757242
2023-09-08,Search,73.3143788125435
2023-09-09,Search,75.1255466042852
2023-09-10,Search,26.8287964389659
2023-09-11,Search,30.9152325895836
2023-09-12,Search,15.1932432661837
2023-09-14,Search,211.814096691221
2023-09-15,Search,89.8272008721723
2023-09-16,Search,1.00614887843083
2023-09-17,Search,31.622144112478
2023-09-18,Search,29.1053509559861
2023-09-19,Search,1.61757129714811
2023-09-21,Search,178.426360715962
2023-09-23,Search,42.9159728778646
2023-09-24,Search,33.0914814949763
2023-09-25,Search,153.124308167435
2023-09-26,Search,16.3550042052145
2023-09-27,Search,192.052792726904
2023-09-28,Search,17.142579297791
2023-09-29,Search,50.0894942438459
2023-09-30,Search,18.0249625781456
2023-10-02,Search,33.9251249732231
2023-10-03,Search,33.2610631408527
2023-10-04,Search,21.7945913358023
2023-10-06,Search,33.6117555401662
2023-10-07,Search,54.1640511216833
2023-10-10,Search,31.1785857774207
2023-10-11,Search,22.6881055511392
2023-10-12,Search,27.229225141267
2023-10-13,Search,93.9026750142288
2023-10-14,Search,75.2879763165491
2023-10-15,Search,62.8841065212984
2023-10-16,Search,26.2220185304464
2023-10-17,Search,126.975265890282
2023-10-18,Search,47.9398486965077
2023-10-19,Search,98.175355184435
2023-10-20,Search,16.2382352941177
2023-10-21,Search,9.79704537460429
2023-10-23,Search,17.6943759411624
2023-10-24,Search,20.7588299817185
2023-10-26,Search,43.091498863425
2023-10-28,Search,109.009243597882
2023-10-29,Search,279.67727151966
2023-10-30,Search,26.3629515833292
2023-10-31,Search,53.7578879962743
2023-11-01,Search,37.3238891093762
2023-11-02,Search,47.6630277044855
2023-11-03,Search,86.6517386257029
2023-11-04,Search,137.074171434462
2023-11-05,Search,45.8739739441698
2023-11-06,Search,125.032298136646
2023-11-07,Search,15.1766977362772
2023-11-08,Search,58.8055829691245
2023-11-09,Search,17.2451719357704
2023-11-10,Search,63.0497580559841
2023-11-12,Search,25.5935751063354
2023-11-13,Search,21.9315126580217
2023-11-14,Search,61.98163502627
2023-11-15,Search,23.6002726446531
2023-11-16,Search,27.5227900771459
2023-11-18,Search,5.45734443172324
2023-11-19,Search,65.5087700503762
2023-11-20,Search,55.5870226000327
2023-11-21,Search,42.9103201431696
2023-11-22,Search,55.707938398333
2023-11-23,Search,3.82538190364277
2023-11-24,Search,31.732500270475
2023-11-25,Search,7.00865669044719
2023-11-29,Search,202.298293527207
2023-11-30,Search,9.1176979412952
2023-12-01,Search,48.9400522420549
2023-12-02,Search,13.3061025202528
2023-12-03,Search,127.483442125808
2023-12-04,Search,70.0707735420465
2023-12-07,Search,27.3687862814439
2023-12-08,Search,31.049048499076
2023-12-12,Search,51.5183930214538
2023-12-13,Search,50.2699564101217
2023-12-14,Search,21.9804987851108
2023-12-15,Search,73.6709875011325
2023-12-16,Search,29.1017384169092
2023-12-17,Search,73.6248301242758
2023-12-18,Search,16.8952497337294
2023-12-19,Search,30.9356797760419
2023-12-20,Search,15.3922676627398
2023-12-21,Search,95.7659147522834
2023-12-22,Search,562.269638684163
2023-12-23,Search,73.9477738185221
2023-12-26,Search,40.0381436773029
2023-12-27,Search,155.815747437986
2023-12-28,Search,61.438762542634
2023-12-29,Search,25.6340817727228
2023-12-31,Search,9.16478233229197
2024-01-01,Search,109.072513512447
2024-01-03,Search,334.382551316114
2024-01-06,Search,41.42529125626
2024-01-09,Search,45.8714074687492
2024-01-10,Search,38.1742250087078
2024-01-12,Search,5.23027154513004
2024-01-13,Search,42.1656930424491
2024-01-14,Search,41.5815009428013
2024-01-17,Search,491.378907322794
2024-01-19,Search,12.5025893733032
2024-01-20,Search,36.0551767307152
2024-01-21,Search,22.3182437356183
2024-01-22,Search,4.57616639671315
2024-01-23,Search,44.7561196958812
2024-01-24,Search,411.487922330097
2024-01-25,Search,57.3956876323019
2024-01-26,Search,115.295741231228
2024-01-27,Search,134.692423545162
2024-01-28,Search,57.4913922842565
2024-01-29,Search,48.0100971509661
2024-01-31,Search,6.29564790073405
2024-02-01,Search,219.37844737202
2024-02-02,Search,15.8482779978315
2024-02-03,Search,27.7270659590599
2024-02-04,Search,28.8372965708079
2024-02-05,Search,26.0015203267907
2024-02-06,Search,77.8302571547076
2024-02-08,Search,21.025043507789
2024-02-09,Search,39.3364947119371
2024-02-10,Search,17.277165676838
2024-02-11,Search,49.3091050583658
2024-02-14,Search,38.2472569533044
2024-02-15,Search,38.2905730856188
2024-02-16,Search,70.5759765184015
2024-02-17,Search,129.94783256027
2024-02-19,Search,55.7491809141732
2024-02-20,Search,26.3443142441237
2024-02-21,Search,59.4603359759138
2024-02-22,Search,99.9065209197135
2024-02-23,Search,68.8091687457465
2024-02-24,Search,41.8936348656377
2024-02-25,Search,33.9523561211386
2024-02-27,Search,19.3412134988634
2024-02-28,Search,55.0662199706484
2024-03-01,Search,53.9725660659796
2024-03-02,Search,27.0006944947867
2024-03-03,Search,48.5089285714286
2024-03-05,Search,18.1170302527956
2024-03-07,Search,32.7191439171508
2024-03-08,Search,50.8212872990148
2024-03-09,Search,28.5458134113857
2024-03-10,Search,27.4546383848709
2024-03-11,Search,35.7495213262543
2024-03-12,Search,38.7398973532881
2024-03-13,Search,40.9296131912434
2024-03-14,Search,30.5223799620219
2024-03-16,Search,11.8923397094576
2024-03-17,Search,93.4465067229106
2024-03-18,Search,92.476841892982
2024-03-20,Search,58.511327881453
2024-03-21,Search,128.508009790451
2024-03-22,Search,64.9544230063202
2024-03-23,Search,43.609545536416
2024-03-24,Search,32.6867359633886
2024-03-26,Search,49.237676535813
2024-03-27,Search,46.6644790211122
2024-03-28,Search,98.3451435229319
2024-03-29,Search,259.637450471376
2024-03-30,Search,42.6132850507407
2024-03-31,Search,80.6940906843223
2024-04-01,Search,22.35396296298
2024-04-02,Search,41.3737959857609
2024-04-03,Search,23.301806140879
2024-04-04,Search,6.09681956976704
2024-04-05,Search,54.0653036884612
2024-04-06,Search,19.4722732730525
2024-04-07,Search,32.031439854192
2024-04-08,Search,20.7353897183155
2024-04-09,Search,8.5383170404447
2024-04-10,Search,85.8275102856488
2024-04-11,Search,39.1651563708697
2024-04-12,Search,452.659745969712
2024-04-14,Search,48.0463621758091
2024-04-15,Search,52.0243275873568
2024-04-17,Search,54.8775094208049
2024-04-18,Search,69.1954050862028
2024-04-19,Search,133.778231712855
2024-04-21,Search,9.3942109045181
2024-04-22,Search,97.1118747020833
2024-04-23,Search,231.373376524417
2024-04-24,Search,6.84129227170841
2024-04-25,Search,61.2474856369855
2024-04-26,Search,127.908155227823
2024-04-27,Search,208.901116379569
2024-04-29,Search,73.4100685622803
2024-05-02,Search,94.6765955691241
2024-05-04,Search,28.1445124487492
2024-05-06,Search,42.1681600209571
2024-05-07,Search,7.35174126716376
2024-05-08,Search,167.008369286189
2024-05-09,Search,2.12386091127098
2024-05-10,Search,191.182092193547
2024-05-12,Search,14.1745073584435
2024-05-13,Search,48.6911479512043
2024-05-14,Search,29.0983564396146
2024-05-15,Search,37.2367674366766
2024-05-16,Search,9.28607303116381
2024-05-17,Search,75.2076428812986
2024-05-19,Search,32.1159023667431
2024-05-20,Search,54.1632288452168
2024-05-22,Search,29.2147893428885
2024-05-24,Search,12.2724961152705
2024-05-25,Search,44.2955638398901
2024-05-26,Search,44.6720474236206
2024-05-27,Search,34.8206607236497
2024-05-28,Search,44.0504044450702
2024-05-30,Search,52.1801573917931
2024-05-31,Search,136.431826091612
2024-06-02,Search,155.853115598899
2024-06-03,Search,46.5704697986577
2024-06-04,Search,8.69042308844579
2024-06-05,Search,143.972014835509
2024-06-06,Search,12.7179579913757
2024-06-07,Search,91.1170492080969
2024-06-09,Search,41.0679765396958
2024-06-10,Search,50.2375550337919
2024-06-12,Search,2.12354289130218
2024-06-13,Search,23.8112855673621
2024-06-15,Search,27.8159628806488
2024-06-16,Search,34.3091296300066
2024-06-20,Search,256.06467140635
2024-06-21,Search,49.0481722059363
2024-06-23,Search,50.3721144015818
2024-06-24,Search,53.7242890367345
2024-06-25,Search,16.2808199607281
2024-06-26,Search,259.814219013615
2024-06-27,Search,85.1054063955619
2024-06-28,Search,33.2192616078778
2024-06-30,Search,28.7714952245934
2024-07-01,Search,96.3972816882453
2024-07-02,Search,271.389025943249
2024-07-04,Search,16.8185365107295
2024-07-05,Search,107.694182177644
2024-07-06,Search,13.244089589382
2024-07-07,Search,99.0613274815657
2024-07-08,Search,176.608099655999
2024-07-09,Search,57.0938180447745
2024-07-13,Search,38.5547318481392
2024-07-15,Search,51.687004941909
2024-07-16,Search,49.7725213295297
2024-07-17,Search,35.2573047108575
2024-07-18,Search,86.6890461629268
2024-07-19,Search,16.283285232449
2024-07-21,Search,120.481747607871
2024-07-22,Search,18.5890040930725
2024-07-23,Search,65.3772599223895
2024-07-25,Search,131.358877646528
2024-07-26,Search,21.6798963317905
2024-07-28,Search,106.0187730736
2024-07-29,Search,239.148671125739
2024-07-30,Search,30.5984750859107
2024-08-01,Search,55.2843971241974
2024-08-02,Search,2.93139926845012
2024-08-03,Search,458.889291358713
2024-08-04,Search,44.4195883055335
2024-08-05,Search,60.8749240197577
2024-08-06,Search,18.2121458403883
2024-08-07,Search,144.420899053813
2024-08-08,Search,14.0118675723803
2024-08-09,Search,12.3056086414624
2024-08-10,Search,88.8117625023413
2024-08-12,Search,220.855414126731
2024-08-13,Search,189.506830101232
2024-08-14,Search,19.1370722816559
2024-08-15,Search,3.31780960999404
2024-08-16,Search,263.872368393156
2024-08-17,Search,11.7774757546219
2024-08-18,Search,19.5705687007057
2024-08-19,Search,15.9196514326223
2024-08-20,Search,277.883525599327
2024-08-21,Search,12.4360009360009
2024-08-22,Search,16.5801378446115
2024-08-23,Search,50.1276017018847
2024-08-24,Search,43.647750420186
2024-08-25,Search,58.1958731179034
2024-08-27,Search,12.0299836016903
2024-08-28,Search,67.2666147708475
2024-08-29,Search,46.0868332023374
2024-08-30,Search,38.264773424431
2024-09-01,Search,88.4449612436028
2024-09-02,Search,86.5707520461214
2024-09-03,Search,3.53368867894418
2024-09-04,Search,64.8124550186048
2024-09-06,Search,21.5072689511942
2024-09-07,Search,30.7252095231032
2024-09-08,Search,84.5335654901634
2024-09-09,Search,67.8997113997114
2024-09-10,Search,51.7758807664841
2024-09-11,Search,64.6203261406688
2024-09-12,Search,26.6398131435815
2024-09-13,Search,36.7729177706055
2024-09-15,Search,22.7314857645597
2024-09-16,Search,159.506436119721
2024-09-17,Search,50.8509325078039
2024-09-18,Search,51.5765356006518
2024-09-19,Search,14.3821343531279
2024-09-20,Search,19.9562474054184
2024-09-21,Search,691.828730134239
2024-09-22,Search,19.5611126722315
2024-09-23,Search,100.79003071108
2024-09-26,Search,19.8064023226212
2024-09-27,Search,59.1490920934777
2024-09-28,Search,428.765829459014
2024-09-29,Search,127.00622926882
2024-10-01,Search,38.0675573227423
2024-10-03,Search,42.3437063997574
2024-10-05,Search,60.9919062473653
2024-10-06,Search,67.220320855615
2024-10-08,Search,46.8216833706926
2024-10-09,Search,88.4256513026052
2024-10-11,Search,52.3171953255426
2024-10-12,Search,55.5621011710312
2024-10-14,Search,40.7702722322641
2024-10-15,Search,73.788560574653
2024-10-16,Search,50.2704679512387
2024-10-17,Search,367.050005208876
2024-10-18,Search,86.1345557960566
2024-10-20,Search,34.8627108377598
2024-10-21,Search,54.5349818293304
2024-10-22,Search,41.1878973548111
2024-10-23,Search,9.58878838588686
2024-10-24,Search,162.374345661148
2024-10-26,Search,1.99875524109015
2024-10-27,Search,5.60350432603104
2024-10-28,Search,22.2945036472181
2024-10-29,Search,354.435292161915
2024-10-30,Search,14.1381712768402
2024-10-31,Search,17.9012950094757
2024-11-01,Search,69.3025325321866
2024-11-02,Search,22.6503592821742
2024-11-03,Search,40.523995371831
2024-11-05,Search,13.4554476600614
2024-11-06,Search,85.2408755204723
2024-11-07,Search,169.197830662134
2024-11-08,Search,22.8826986754967
2024-11-09,Search,43.3907120581265
2024-11-10,Search,52.2333884203328
2024-11-11,Search,4.14356097560976
2024-11-12,Search,93.5240086152287
2024-11-13,Search,44.2092234229706
2024-11-15,Search,196.119190503307
2024-11-17,Search,85.5067617937523
2024-11-18,Search,89.8401643550733
2024-11-19,Search,18.3076466734994
2024-11-20,Search,152.095034532914
2024-11-22,Search,397.301337006098
2024-11-23,Search,35.4422778123058
2024-11-24,Search,32.7784410153097
2024-11-25,Search,25.9347302328977
2024-11-26,Search,62.6372037957515
2024-11-28,Search,12.3569932067805
2024-11-29,Search,17.7471108340456
2024-12-01,Search,27.0127482082012
2024-12-06,Search,52.898407167248
2024-12-07,Search,45.4859063568817
2024-12-08,Search,57.6148117570703
2024-12-09,Search,16.2112604617594
2024-12-10,Search,15.6917248295258
2024-12-11,Search,94.4064652090468
2024-12-12,Search,28.208781738045
2024-12-14,Search,240.403041241072
2024-12-15,Search,111.584582929801
2024-12-16,Search,51.1252327746741
2024-12-17,Search,30.54618386817
2024-12-18,Search,48.2135384725087
2024-12-19,Search,36.0500885950128
2024-12-20,Search,50.6893326889376
2024-12-21,Search,42.7143902439024
2024-12-22,Search,32.3070995767768
2024-12-23,Search,112.921679434363
2024-12-25,Search,45.0441206754161
2024-12-26,Search,49.7040974435155
2024-12-27,Search,72.7164444018037
2024-12-28,Search,91.3779094371561
2024-12-29,Search,101.423836604904
2024-12-30,Search,19.6755818030673
2024-12-31,Search,70.1405358152929
2025-01-01,Search,53.5678737558146
2025-01-02,Search,59.562715062143
2025-01-03,Search,71.7589042776009
2025-01-06,Search,51.8786608972899
2025-01-07,Search,64.3023911642633
2025-01-08,Search,36.2849725787144
2025-01-10,Search,95.7560261297363
2025-01-11,Search,129.374165793393
2025-01-12,Search,53.406030075917
2025-01-14,Search,11.4305720792685
2025-01-16,Search,89.4639212632053
2025-01-17,Search,48.2905039731778
2025-01-18,Search,195.432499511303
2025-01-19,Search,20.7942223782537
2025-01-20,Search,83.5736993515042
2025-01-21,Search,77.9868198421089
2025-01-22,Search,27.6286972564423
2025-01-23,Search,19.4798834663137
2025-01-24,Search,28.0409998201762
2025-01-25,Search,70.8269325144349
2025-01-27,Search,9.08003027149749
2025-01-28,Search,826.789997924881
2025-01-29,Search,69.9013067999506
2025-01-30,Search,142.371138442634
2025-01-31,Search,58.5233578151773
2025-02-02,Search,33.7345015204891
2025-02-04,Search,52.9577420405801
2025-02-05,Search,29.5156785578266
2025-02-06,Search,28.8877644247663
2025-02-07,Search,8.70808145121799
2025-02-08,Search,43.4423824788029
2025-02-09,Search,83.1161229202793
2025-02-10,Search,39.4057173750927
2025-02-11,Search,144.272665457842
2025-02-12,Search,77.3120785001349
2025-02-13,Search,23.5213437940052
2025-02-15,Search,36.139198804118
2025-02-16,Search,85.5762049567574
2025-02-17,Search,95.2921195073094
2025-02-18,Search,91.5040778745633
2025-02-19,Search,63.882703777336
2025-02-20,Search,43.8626516316836
2025-02-21,Search,32.3463158677256
2025-02-22,Search,105.123596529543
2025-02-23,Search,374.065732373115
2025-02-24,Search,133.188641258545
2025-02-26,Search,110.198346265183
2025-02-27,Search,35.3057008524233
2025-03-01,Search,19.1264129756674
2025-03-02,Search,4.60631875881523
2025-03-04,Search,49.5793454004082
2025-03-05,Search,123.145109521933
2025-03-06,Search,104.985594085074
2025-03-08,Search,70.0946647572317
2025-03-09,Search,89.7964528601973
2025-03-11,Search,84.1483376192039
2025-03-12,Search,18.9341638249008
2025-03-13,Search,22.9126299863109
2025-03-14,Search,125.291709890894
2025-03-15,Search,146.961802068276
2025-03-16,Search,88.1476311447503
2025-03-18,Search,18.6053693545659
2025-03-19,Search,27.0360401191072
2025-03-21,Search,49.4936579915878
2025-03-22,Search,22.3811945085462
2025-03-23,Search,27.8840356443576
2025-03-24,Search,99.1983523447402
2025-03-25,Search,28.9149668345718
2025-03-28,Search,20.5693702254138
2025-03-30,Search,263.627310317342
2025-03-31,Search,59.493864013267
2025-04-01,Search,32.5740754949372
2025-04-02,Search,220.879120452959
2025-04-03,Search,23.1725566049204
2025-04-04,Search,28.6852387872738
2025-04-05,Search,61.1656693896665
2025-04-06,Search,58.6959839612603
2025-04-07,Search,354.775516999163
2025-04-08,Search,117.829352732372
2025-04-09,Search,141.080710401543
2025-04-10,Search,12.4520801517886
2025-04-11,Search,40.0264484169718
2025-04-12,Search,56.8805528205185
2025-04-13,Search,64.5890629147863
2025-04-14,Search,110.104221487504
2025-04-15,Search,38.2479978983015
2025-04-16,Search,25.866169519673
2025-04-17,Search,19.0270625943868
2025-04-19,Search,27.0947937032633
2025-04-20,Search,41.4176978628582
2025-04-21,Search,12.2205386664955
2025-04-22,Search,29.2474195227345
2025-04-23,Search,143.696672342728
2025-04-24,Search,8.83023601381732
2025-04-25,Search,88.9119414046486
2025-04-26,Search,75.3780176326998
2025-04-27,Search,19.0874634859303
2025-04-29,Search,84.631042074364
2025-05-01,Search,6.14879378717779
2025-05-02,Search,31.010296010296
2025-05-03,Search,65.5117042528663
2025-05-05,Search,54.5788558266347
2025-05-06,Search,36.6954160042395
2025-05-07,Search,5.73147117199981
2025-05-08,Search,55.1560369090714
2025-05-09,Search,99.7143222434081
2025-05-10,Search,133.531545356225
2025-05-11,Search,21.8923852502338
2025-05-13,Search,49.7103369839676
2025-05-14,Search,130.521528109718
2025-05-15,Search,90.4376259619592
2025-05-16,Search,34.3484722465447
2025-05-18,Search,51.583449662391
2025-05-19,Search,77.6983818226731
2025-05-20,Search,26.8818044140079
2025-05-21,Search,30.4025470363189
2025-05-22,Search,20.7354322504291
2025-05-23,Search,14.1217654992521
2025-05-25,Search,16.5593874833555
2025-05-26,Search,7.40082110117541
2025-05-27,Search,102.409045648693
2025-05-29,Search,63.011626344086
2025-05-30,Search,19.6052303012417
2025-05-31,Search,10.9221575133744
2025-06-01,Search,42.6735880398671
2025-06-02,Search,84.6930570203361
2025-06-04,Search,222.715972281632
2025-06-05,Search,27.8749680217259
2025-06-06,Search,50.8795492198737
2025-06-07,Search,62.2329652680185
2025-06-08,Search,46.085327973689
2025-06-10,Search,46.8490455015338
2025-06-12,Search,70.6326312983205
2025-06-13,Search,347.359118287838
2025-06-16,Search,27.0043802493349
2025-06-17,Search,50.6915789165963
2025-06-18,Search,16.2979015495247
2025-06-19,Search,51.755724094945
2025-06-20,Search,17.0674656924566
2025-06-21,Search,104.369035169785
2025-06-22,Search,82.121820124045
2025-06-23,Search,115.850254280378
2025-06-24,Search,96.2551638629189
2025-06-25,Search,24.0563193038644
2025-06-26,Search,55.1718168158359
2025-06-27,Search,38.2624887114407
2025-06-28,Search,5.0851887935746
2025-06-30,Search,58.704625013538
2025-07-01,Search,75.9246774864753
2025-07-02,Search,136.388696606595
2025-07-03,Search,72.017773339822
2025-07-04,Search,15.1487030150716
2025-07-05,Search,26.4873197212769
2025-07-06,Search,59.4130087789306
2025-07-07,Search,23.6911398387437
2025-07-08,Search,46.7656776094404
2025-07-10,Search,30.1390812210247
2025-07-12,Search,31.9173305380853
2025-07-13,Search,195.348437497458
2025-07-14,Search,3.96977721286587
2025-07-15,Search,70.3581445061992
2025-07-16,Search,34.2355337191312
2025-07-17,Search,58.0489264025448
2025-07-18,Search,37.014179021703
2025-07-19,Search,127.114799162337
2025-07-20,Search,5.29890757759667
2025-07-21,Search,123.72515096329
2025-07-23,Search,55.0892006616314
2025-07-24,Search,115.343377744573
2025-07-25,Search,25.3600107392235
2025-07-26,Search,192.489731802412
2025-07-27,Search,115.746159177544
