event_date,channel,ctr
2025-06-13,Email,0.0275024485798237
2025-06-15,Email,0.0467925644692076
2025-06-16,Email,0.0398089314480043
2025-06-17,Email,0.0528736937755566
2025-06-18,Email,0.0670357751277683
2025-06-19,Email,0.0235798499464094
2025-06-21,Email,0.026426371393396
2025-06-22,Email,0.0315887198221779
2025-06-23,Email,0.045264131440074
2025-06-24,Email,0.0352290631716306
2025-06-26,Email,0.0333221346719653
2025-06-28,Email,0.024115437833564
2025-06-29,Email,0.0445079878162491
2025-06-30,Email,0.0295183539864391
2025-07-03,Email,0.0454685731920584
2025-07-05,Email,0.0345690978111623
2025-07-12,Email,0.0298124439753831
2025-07-14,Email,0.0438578816575996
2025-07-15,Email,0.0651811910237095
2025-07-16,Email,0.0347049398288617
2025-07-21,Email,0.025296134827076
2025-07-23,Email,0.0423152236301118
2025-07-25,Email,0.0402547576146064
2025-07-26,Email,0.0229657567496919
2025-07-27,Email,0.04176
2025-07-28,Email,0.0389280677009873
2025-07-29,Email,0.0530120481927711
2025-07-31,Email,0.015217920623326
2025-08-01,Email,0.0308613066689538
2025-08-02,Email,0.0372005044136192
2025-08-03,Email,0.0420322758789961
2025-08-04,Email,0.0263395768692984
2025-08-05,Email,0.0336967294350842
2025-08-06,Email,0.0378594267847422
2025-08-10,Email,0.0359294320137694
2025-08-12,Email,0.0420940036494054
2025-08-13,Email,0.0339195979899498
2025-08-14,Email,0.0463197271427
2025-08-16,Email,0.0447417953039423
2025-08-18,Email,0.0365480598937369
2025-08-20,Email,0.0353606854918676
2025-08-21,Email,0.0172393844729839
2025-08-22,Email,0.0484011627906977
2025-08-24,Email,0.0206455178589921
2025-08-25,Email,0.0332320721715916
2025-08-27,Email,0.0215719820012795
2025-08-28,Email,0.0191975427145325
2025-08-29,Email,0.0232942698971889
2025-08-31,Email,0.0408929074656886
2025-09-01,Email,0.0331484749180741
2025-09-03,Email,0.0287954482375798
2025-09-04,Email,0.035674888771506
2025-09-05,Email,0.0440316007346124
2025-09-08,Email,0.0300216987490342
2025-09-10,Email,0.0262182203389831
2025-09-11,Email,0.0332181545417981
2025-09-12,Email,0.0388827437120511
2025-09-15,Email,0.0541420646362355
2025-09-20,Email,0.0311739559355475
2025-09-24,Email,0.0338189386056191
2025-09-25,Email,0.0355528510329345
2025-09-26,Email,0.0367889908256881
2025-09-27,Email,0.0351024853945935
2025-09-28,Email,0.0546017242649768
2025-09-29,Email,0.0334325497992997
2025-10-02,Email,0.018224171005755
2025-10-03,Email,0.0253155872667398
2025-10-07,Email,0.0607652399481193
2025-10-09,Email,0.0370850622406639
2025-10-10,Email,0.0514038273501886
2025-10-11,Email,0.037164487267722
2025-10-12,Email,0.0338922396198025
2025-10-13,Email,0.0216526734423332
2025-10-15,Email,0.0414624041980253
2025-10-16,Email,0.0282924270728359
2025-10-18,Email,0.0369106813208911
2025-10-20,Email,0.0294563569417371
2025-10-22,Email,0.0360044607175133
2025-10-24,Email,0.0448470588235294
2025-10-25,Email,0.0272439072716465
2025-10-26,Email,0.0430170397594387
2025-10-28,Email,0.0470509639169001
2025-10-29,Email,0.0325504212407455
2025-10-31,Email,0.0381019467213115
2025-11-01,Email,0.0259130097839775
2025-11-02,Email,0.015023375531859
2025-11-05,Email,0.0304768378808835
2025-11-06,Email,0.0258706081842048
2025-11-11,Email,0.0267934809632017
2025-11-12,Email,0.0373955509192703
2025-11-14,Email,0.0471475447585056
2025-11-15,Email,0.039024990766958
2025-11-17,Email,0.0281271053222547
2025-11-18,Email,0.0614401719608312
2025-11-19,Email,0.0257785057302442
2025-11-20,Email,0.0310588049678932
2025-11-21,Email,0.0345270474463584
2025-11-22,Email,0.0272372222637551
2025-11-30,Email,0.033470388804732
2025-12-01,Email,0.0338933313770083
2025-12-04,Email,0.0319386114999741
2025-12-05,Email,0.0360655737704918
2025-12-10,Email,0.0403712012580248
2025-12-11,Email,0.0375448217675596
2025-12-12,Email,0.0263430644325445
2025-12-15,Email,0.0432803522125215
2025-12-18,Email,0.0419854450457175
2025-12-19,Email,0.0442239372779615
2025-12-23,Email,0.0361608651571477
2025-12-24,Email,0.0403560576881928
2025-12-27,Email,0.0277393278334533
2023-01-01,Search,0.0545584601378593
2023-01-02,Search,0.0293383692914636
2023-01-04,Search,0.0398684574636307
2023-01-05,Search,0.027690020442297
2023-01-06,Search,0.0356325801031941
2023-01-07,Search,0.0316909195025035
2023-01-08,Search,0.0259996130192341
2023-01-09,Search,0.0426182425262965
2023-01-10,Search,0.0352544716149659
2023-01-11,Search,0.0216185731741705
2023-01-12,Search,0.0268252562318107
2023-01-13,Search,0.0565443889733015
2023-01-14,Search,0.0303379931483109
2023-01-15,Search,0.0438799880823606
2023-01-16,Search,0.0313059958708058
2023-01-18,Search,0.036041920468861
2023-01-21,Search,0.0329524715407917
2023-01-22,Search,0.0476704803330019
2023-01-23,Search,0.0225932504440497
2023-01-24,Search,0.0559484519880559
2023-01-26,Search,0.0421437029218618
2023-01-27,Search,0.0475398976455239
2023-01-28,Search,0.0392760955721613
2023-01-29,Search,0.0390188711435187
2023-01-31,Search,0.0579323388838193
2023-02-01,Search,0.0393251344742106
2023-02-02,Search,0.0473704563031709
2023-02-03,Search,0.0481288674982811
2023-02-06,Search,0.0472626267896739
2023-02-07,Search,0.0405589173068603
2023-02-08,Search,0.0430303553865479
2023-02-09,Search,0.0379071009076348
2023-02-10,Search,0.0404190381918667
2023-02-11,Search,0.0494173803172821
2023-02-12,Search,0.0466652757493567
2023-02-13,Search,0.0305714969361958
2023-02-14,Search,0.0444642857142857
2023-02-15,Search,0.0441572854739645
2023-02-16,Search,0.0277425491439442
2023-02-18,Search,0.0349700845884052
2023-02-20,Search,0.0289534460453658
2023-02-21,Search,0.0382488722335796
2023-02-22,Search,0.035822868473232
2023-02-23,Search,0.0343663439833457
2023-02-24,Search,0.0393342012274503
2023-02-25,Search,0.0432490478862442
2023-02-27,Search,0.0247247039268647
2023-02-28,Search,0.0372104705699202
2023-03-03,Search,0.0460954764756926
2023-03-04,Search,0.0261804047101864
2023-03-05,Search,0.0324787733904872
2023-03-07,Search,0.0347384415185659
2023-03-08,Search,0.0264962329636841
2023-03-11,Search,0.0333154799428668
2023-03-12,Search,0.0545383716400468
2023-03-13,Search,0.0284688511326861
2023-03-16,Search,0.0247686662412253
2023-03-17,Search,0.0429531160663236
2023-03-18,Search,0.0284462406160354
2023-03-19,Search,0.0386015580636002
2023-03-20,Search,0.0390492285698727
2023-03-21,Search,0.0399693073363267
2023-03-23,Search,0.0540540540540541
2023-03-25,Search,0.034988095828303
2023-03-26,Search,0.0262242123462534
2023-03-28,Search,0.0390245525317719
2023-03-29,Search,0.041336034787143
2023-03-30,Search,0.0285774767146486
2023-03-31,Search,0.0392544765031213
2023-04-01,Search,0.0209972509242582
2023-04-02,Search,0.0433781254165852
2023-04-03,Search,0.0389561326652428
2023-04-04,Search,0.0322208107171729
2023-04-05,Search,0.0347682119205298
2023-04-06,Search,0.0313681456104134
2023-04-07,Search,0.0437639137753163
2023-04-08,Search,0.0430043124101581
2023-04-09,Search,0.0472212941307495
2023-04-10,Search,0.0211693548387097
2023-04-11,Search,0.0288490885398225
2023-04-12,Search,0.0347072743772585
2023-04-13,Search,0.0358702432938241
2023-04-14,Search,0.0299577786332547
2023-04-15,Search,0.0369343212982268
2023-04-16,Search,0.0495138369483919
2023-04-17,Search,0.0361297144871343
2023-04-18,Search,0.0292881701260665
2023-04-19,Search,0.0412481232452943
2023-04-21,Search,0.0302891000102155
2023-04-23,Search,0.0347455880604983
2023-04-24,Search,0.0377768441585707
2023-04-26,Search,0.0359704709784791
2023-04-27,Search,0.0629573631690354
2023-04-28,Search,0.0404232073078977
2023-04-29,Search,0.0344328561532038
2023-04-30,Search,0.0264391693232882
2023-05-01,Search,0.0479067392784207
2023-05-02,Search,0.0617029400534555
2023-05-03,Search,0.0306535788575175
2023-05-05,Search,0.0366055291152959
2023-05-06,Search,0.0516200566711839
2023-05-07,Search,0.0443985792454641
2023-05-08,Search,0.0274229658472117
2023-05-09,Search,0.0293693121682052
2023-05-11,Search,0.032241224225239
2023-05-12,Search,0.0439257365801157
2023-05-13,Search,0.0273623926185173
2023-05-16,Search,0.024234693877551
2023-05-17,Search,0.0409267399804847
2023-05-18,Search,0.0171885629748188
2023-05-19,Search,0.0556305112144727
2023-05-20,Search,0.0588403804285551
2023-05-21,Search,0.0319639532782599
2023-05-22,Search,0.0477223427331887
2023-05-23,Search,0.00492206726825267
2023-05-24,Search,0.028640558181409
2023-05-25,Search,0.0199663724253888
2023-05-26,Search,0.0437309491256146
2023-05-27,Search,0.0447345684938082
2023-05-28,Search,0.0402344190240054
2023-05-29,Search,0.034189138858917
2023-05-30,Search,0.043337940120984
2023-05-31,Search,0.0303326866362449
2023-06-01,Search,0.0416174820386667
2023-06-02,Search,0.0475301435489007
2023-06-03,Search,0.0346379153112882
2023-06-04,Search,0.0264349984486503
2023-06-05,Search,0.0381242746373072
2023-06-06,Search,0.0525449057082619
2023-06-07,Search,0.0488837852649475
2023-06-08,Search,0.0380968363563116
2023-06-09,Search,0.0302079053878318
2023-06-10,Search,0.0266228614036255
2023-06-12,Search,0.0251588983050847
2023-06-13,Search,0.0362163583718638
2023-06-14,Search,0.0396796113146978
2023-06-15,Search,0.0365689546767625
2023-06-16,Search,0.0418696237952119
2023-06-17,Search,0.0278034361721781
2023-06-18,Search,0.0386825891594293
2023-06-19,Search,0.00510025850625306
2023-06-20,Search,0.0209624796084829
2023-06-21,Search,0.0332068311195446
2023-06-22,Search,0.0311989011707764
2023-06-24,Search,0.0227526210127147
2023-06-26,Search,0.00904840898808626
2023-06-29,Search,0.0151288756070228
2023-06-30,Search,0.0489334658576119
2023-07-01,Search,0.0344199739115226
2023-07-02,Search,0.0334262650544409
2023-07-03,Search,0.0375730349535066
2023-07-04,Search,0.0667725221460806
2023-07-05,Search,0.020557568586852
2023-07-06,Search,0.0290315512708151
2023-07-07,Search,0.0509297807382737
2023-07-08,Search,0.0294591632824083
2023-07-11,Search,0.0390294084801067
2023-07-12,Search,0.0245696648539252
2023-07-13,Search,0.050038546876606
2023-07-14,Search,0.0171243165294718
2023-07-15,Search,0.0391896069177208
2023-07-16,Search,0.0375811593238107
2023-07-17,Search,0.02759454705365
2023-07-18,Search,0.0456742270317026
2023-07-19,Search,0.035048049745619
2023-07-20,Search,0.0336089906700594
2023-07-21,Search,0.0409556634961617
2023-07-22,Search,0.0386943030885232
2023-07-23,Search,0.0220759678975653
2023-07-24,Search,0.0286233378528508
2023-07-27,Search,0.0366237083435556
2023-07-28,Search,0.038479019989141
2023-07-29,Search,0.0421538061834243
2023-07-30,Search,0.0429586395369247
2023-07-31,Search,0.035899816455915
2023-08-01,Search,0.0159312628658373
2023-08-02,Search,0.050952380952381
2023-08-03,Search,0.0312206163418479
2023-08-04,Search,0.0417714542324735
2023-08-06,Search,0.0268092236495652
2023-08-07,Search,0.0196156020350481
2023-08-08,Search,0.0268159868488647
2023-08-09,Search,0.0397931559489152
2023-08-10,Search,0.0379183297513049
2023-08-12,Search,0.0560916305755462
2023-08-13,Search,0.0435484289813219
2023-08-14,Search,0.0474435200824633
2023-08-16,Search,0.0279817143213887
2023-08-17,Search,0.0249954572402936
2023-08-18,Search,0.0137479852090642
2023-08-20,Search,0.0412823891084761
2023-08-21,Search,0.0271442628703335
2023-08-25,Search,0.0308032606677838
2023-08-26,Search,0.0413666440436231
2023-08-27,Search,0.0282454546576896
2023-08-28,Search,0.0357300530375177
2023-08-29,Search,0.0315656565656566
2023-08-30,Search,0.0400847319537233
2023-09-02,Search,0.035703307148676
2023-09-03,Search,0.0338133555308916
2023-09-04,Search,0.0684365781710914
2023-09-05,Search,0.0509421509810588
2023-09-06,Search,0.0234741784037559
2023-09-07,Search,0.0161423353363968
2023-09-08,Search,0.0333844742589761
2023-09-09,Search,0.0426785452801161
2023-09-10,Search,0.0117441521886829
2023-09-11,Search,0.0424268042168528
2023-09-12,Search,0.0352805665487063
2023-09-14,Search,0.0340484166998506
2023-09-15,Search,0.0373525557011796
2023-09-16,Search,0.0124218492925304
2023-09-17,Search,0.0162735144819349
2023-09-18,Search,0.0321496112628704
2023-09-19,Search,0.0301013024602026
2023-09-21,Search,0.034470983985149
2023-09-23,Search,0.0353735373537354
2023-09-24,Search,0.0290482717473497
2023-09-25,Search,0.0353414677791443
2023-09-26,Search,0.0334916059013057
2023-09-27,Search,0.0337863436087893
2023-09-28,Search,0.0399945475365207
2023-09-29,Search,0.0256002933573473
2023-09-30,Search,0.0533483398987057
2023-10-02,Search,0.0363123462058227
2023-10-03,Search,0.0422167416219353
2023-10-04,Search,0.0258556744728198
2023-10-06,Search,0.0277035578680917
2023-10-07,Search,0.0317809854126593
2023-10-10,Search,0.0247075543894173
2023-10-11,Search,0.0326746334781245
2023-10-12,Search,0.0353016696324363
2023-10-13,Search,0.0310868245294475
2023-10-14,Search,0.04048182964414
2023-10-15,Search,0.0243355824986355
2023-10-16,Search,0.0323517547398144
2023-10-17,Search,0.0294759311491132
2023-10-18,Search,0.043269595941831
2023-10-19,Search,0.0354067896886646
2023-10-20,Search,0.0376052131414608
2023-10-21,Search,0.0323266219239374
2023-10-23,Search,0.0272695017486948
2023-10-24,Search,0.0218033998521803
2023-10-26,Search,0.0347536646586113
2023-10-28,Search,0.0456314114101636
2023-10-29,Search,0.0200143425255884
2023-10-30,Search,0.0305145268625223
2023-10-31,Search,0.0459592282489989
2023-11-01,Search,0.0247854026413037
2023-11-02,Search,0.048243461187855
2023-11-03,Search,0.0230662282371227
2023-11-04,Search,0.0490729123100516
2023-11-05,Search,0.0300604757034767
2023-11-06,Search,0.0330216829122737
2023-11-07,Search,0.0309723848026681
2023-11-08,Search,0.0581145781740135
2023-11-09,Search,0.0282506530964717
2023-11-10,Search,0.0338960403462764
2023-11-12,Search,0.0210378681626928
2023-11-13,Search,0.0387659550434718
2023-11-14,Search,0.0367480850246766
2023-11-15,Search,0.0248611478444856
2023-11-16,Search,0.0381642941471166
2023-11-18,Search,0.0205517792882847
2023-11-19,Search,0.0389624922902509
2023-11-20,Search,0.0279376311775967
2023-11-21,Search,0.0166635461524059
2023-11-22,Search,0.0512622849257977
2023-11-23,Search,0.0249563021946009
2023-11-24,Search,0.0421851603242629
2023-11-25,Search,0.0307374698933364
2023-11-29,Search,0.0315310833325229
2023-11-30,Search,0.0408081214192381
2023-12-01,Search,0.0360145204432556
2023-12-02,Search,0.0405458818400614
2023-12-03,Search,0.0373275651073033
2023-12-04,Search,0.040269944512893
2023-12-07,Search,0.0285402157585689
2023-12-08,Search,0.0135608048993876
2023-12-12,Search,0.0484891807116761
2023-12-13,Search,0.0324182055243915
2023-12-14,Search,0.0306979198043364
2023-12-15,Search,0.0439738503659831
2023-12-16,Search,0.0342537884902253
2023-12-17,Search,0.0375965476880213
2023-12-18,Search,0.0403375810350841
2023-12-19,Search,0.051065124771759
2023-12-20,Search,0.0528047868362005
2023-12-21,Search,0.0348463187991423
2023-12-22,Search,0.0447373423737406
2023-12-23,Search,0.0261758691206544
2023-12-26,Search,0.0291680415163635
2023-12-27,Search,0.0444228095184124
2023-12-28,Search,0.0419833968928853
2023-12-29,Search,0.0268161552583268
2023-12-31,Search,0.0239712432779735
2024-01-01,Search,0.044173805346269
2024-01-03,Search,0.0410082793607308
2024-01-06,Search,0.0401435482433916
2024-01-09,Search,0.0331605052644171
2024-01-10,Search,0.0333305764618311
2024-01-12,Search,0.0272948383028556
2024-01-13,Search,0.0316946581879872
2024-01-14,Search,0.0472673033309104
2024-01-17,Search,0.0418244494268698
2024-01-19,Search,0.03944822420573
2024-01-20,Search,0.0232854163136033
2024-01-21,Search,0.0232144378723115
2024-01-22,Search,0.00813476075361652
2024-01-23,Search,0.0349736695185402
2024-01-24,Search,0.0440464120761519
2024-01-25,Search,0.0236840785630994
2024-01-26,Search,0.0529014877163832
2024-01-27,Search,0.0469515284580307
2024-01-28,Search,0.0248951500161308
2024-01-29,Search,0.0359181903591819
2024-01-31,Search,0.026775234741784
2024-02-01,Search,0.0588157546920434
2024-02-02,Search,0.0294645377253054
2024-02-03,Search,0.0403473313870799
2024-02-04,Search,0.040648900569738
2024-02-05,Search,0.0330894181404706
2024-02-06,Search,0.0337617823479006
2024-02-08,Search,0.0256330103157237
2024-02-09,Search,0.0365271455534584
2024-02-10,Search,0.026413982717989
2024-02-14,Search,0.0185556141275698
2024-02-15,Search,0.0385191347753744
2024-02-16,Search,0.0593126385809313
2024-02-17,Search,0.0468038828694566
2024-02-19,Search,0.0193203248772016
2024-02-20,Search,0.0388622204064958
2024-02-21,Search,0.037831994294162
2024-02-22,Search,0.0612377850162867
2024-02-23,Search,0.0488177861857173
2024-02-24,Search,0.0279246512900315
2024-02-25,Search,0.0364696455696472
2024-02-27,Search,0.031172606869818
2024-02-28,Search,0.0320644305432682
2024-03-01,Search,0.0356525041137505
2024-03-02,Search,0.0263305479932206
2024-03-03,Search,0.0501707941929974
2024-03-05,Search,0.0314682354000269
2024-03-07,Search,0.0322436332067154
2024-03-08,Search,0.0300027208376775
2024-03-09,Search,0.037751070821085
2024-03-10,Search,0.0418720710851439
2024-03-11,Search,0.025857087180429
2024-03-12,Search,0.0299271095050793
2024-03-13,Search,0.0404596220388543
2024-03-14,Search,0.0366289942271729
2024-03-16,Search,0.0291501866380569
2024-03-17,Search,0.0587672052663076
2024-03-18,Search,0.0348409687773563
2024-03-20,Search,0.0352553128694378
2024-03-21,Search,0.0476334839725624
2024-03-22,Search,0.0415620361247948
2024-03-23,Search,0.0404953011286562
2024-03-24,Search,0.0427017717224342
2024-03-26,Search,0.030193889189027
2024-03-27,Search,0.0355250467443229
2024-03-28,Search,0.0590597521290591
2024-03-29,Search,0.0645161290322581
2024-03-30,Search,0.0294849682158906
2024-03-31,Search,0.0161144416530256
2024-04-01,Search,0.020127716281698
2024-04-02,Search,0.0339854300373915
2024-04-03,Search,0.0344323534188728
2024-04-04,Search,0.00758319207779463
2024-04-05,Search,0.025087055281242
2024-04-06,Search,0.0147073404501438
2024-04-07,Search,0.0503344135696063
2024-04-08,Search,0.0380720535468678
2024-04-09,Search,0.019501171744225
2024-04-10,Search,0.0254460347761669
2024-04-12,Search,0.0551827583484645
2024-04-14,Search,0.0417090539165819
2024-04-15,Search,0.0318937746915005
2024-04-17,Search,0.0291961359323788
2024-04-18,Search,0.0386480609751598
2024-04-19,Search,0.0290731528690982
2024-04-21,Search,0.0337358531434451
2024-04-22,Search,0.0317754067769609
2024-04-23,Search,0.0375637659600675
2024-04-24,Search,0.0300455704024098
2024-04-25,Search,0.0338936757864169
2024-04-26,Search,0.0291276930520339
2024-04-27,Search,0.0358927238270258
2024-04-29,Search,0.050188267934998
2024-05-02,Search,0.0422348256305056
2024-05-04,Search,0.0299899776424331
2024-05-06,Search,0.0275053007845078
2024-05-07,Search,0.0237995628788966
2024-05-08,Search,0.0504982655568765
2024-05-09,Search,0.0326916091536506
2024-05-10,Search,0.0298726105146745
2024-05-12,Search,0.0362078200321371
2024-05-13,Search,0.0445993802567508
2024-05-14,Search,0.033225559533972
2024-05-15,Search,0.0279573426415158
2024-05-16,Search,0.0295678544351782
2024-05-17,Search,0.0450139024573533
2024-05-19,Search,0.0338293699717658
2024-05-20,Search,0.0573873873873874
2024-05-22,Search,0.017628388971741
2024-05-24,Search,0.0230492466831572
2024-05-25,Search,0.0386277842298854
2024-05-26,Search,0.0351674641148325
2024-05-27,Search,0.0496531219028741
2024-05-28,Search,0.045802180384598
2024-05-30,Search,0.0280206467923733
2024-05-31,Search,0.0640851887705712
2024-06-02,Search,0.0413242264058353
2024-06-03,Search,0.0321794741650594
2024-06-04,Search,0.0168814824458621
2024-06-05,Search,0.042738299358608
2024-06-06,Search,0.0316503391107762
2024-06-07,Search,0.0374483261732998
2024-06-09,Search,0.0355243064989028
2024-06-10,Search,0.0433208865554265
2024-06-12,Search,0.0383810188415911
2024-06-13,Search,0.039923909796819
2024-06-15,Search,0.0265644765235509
2024-06-16,Search,0.0259675366166947
2024-06-20,Search,0.0405755097815961
2024-06-21,Search,0.0290724226074893
2024-06-23,Search,0.0306593198685951
2024-06-24,Search,0.0356487372609485
2024-06-25,Search,0.0422992227979274
2024-06-26,Search,0.0320266272189349
2024-06-27,Search,0.0308059932833893
2024-06-28,Search,0.0631063640409435
2024-06-30,Search,0.0387011821932196
2024-07-01,Search,0.0252552937684545
2024-07-02,Search,0.0483657524119194
2024-07-04,Search,0.0262398557258792
2024-07-05,Search,0.0264802885219794
2024-07-06,Search,0.0330267095201153
2024-07-07,Search,0.0350267389176195
2024-07-08,Search,0.0380846048877311
2024-07-09,Search,0.0425561799011232
2024-07-13,Search,0.0327143823100008
2024-07-15,Search,0.0447319532350557
2024-07-16,Search,0.0307668893558282
2024-07-17,Search,0.0258498301394114
2024-07-18,Search,0.0380459264266333
2024-07-19,Search,0.0442449355432781
2024-07-21,Search,0.0252359853592757
2024-07-22,Search,0.0276731260538777
2024-07-23,Search,0.0371767611626095
2024-07-25,Search,0.0267981078609807
2024-07-26,Search,0.044529973233436
2024-07-28,Search,0.061175580221998
2024-07-29,Search,0.0466620466620467
2024-07-30,Search,0.0110312835888443
2024-08-01,Search,0.0339331619537275
2024-08-02,Search,0.0203629924745463
2024-08-03,Search,0.0364280699562342
2024-08-04,Search,0.0469536861651272
2024-08-05,Search,0.0355993520224131
2024-08-06,Search,0.0394172057312134
2024-08-07,Search,0.0301434262994361
2024-08-08,Search,0.0277331893077757
2024-08-09,Search,0.0510567064239381
2024-08-10,Search,0.0438447054604142
2024-08-12,Search,0.0440805868199226
2024-08-13,Search,0.057018279389569
2024-08-14,Search,0.0304236773717993
2024-08-16,Search,0.0503215509552645
2024-08-17,Search,0.0323690577234811
2024-08-18,Search,0.0319242902208202
2024-08-19,Search,0.0590712623296021
2024-08-20,Search,0.0343975166049292
2024-08-21,Search,0.0199526547176192
2024-08-22,Search,0.0324480369515012
2024-08-23,Search,0.0252859861317697
2024-08-24,Search,0.0429844620804099
2024-08-25,Search,0.0223280139559858
2024-08-27,Search,0.0284043498684968
2024-08-28,Search,0.0512268618166165
2024-08-29,Search,0.0408059428106238
2024-08-30,Search,0.0192324836185353
2024-09-01,Search,0.0313513856735588
2024-09-02,Search,0.0314859848969666
2024-09-03,Search,0.026183368869936
2024-09-04,Search,0.0341741894548762
2024-09-06,Search,0.053088133240805
2024-09-07,Search,0.0186409083206236
2024-09-08,Search,0.0423999722887754
2024-09-09,Search,0.0235406394146652
2024-09-10,Search,0.0365293662678896
2024-09-11,Search,0.0231207019207968
2024-09-12,Search,0.0293982324077107
2024-09-13,Search,0.0314312693916093
2024-09-15,Search,0.025865418885994
2024-09-16,Search,0.0297433759093016
2024-09-17,Search,0.0401150711203452
2024-09-18,Search,0.0461367893575614
2024-09-19,Search,0.0396535531670667
2024-09-20,Search,0.0341682530036662
2024-09-21,Search,0.0579980265321785
2024-09-22,Search,0.035652789184799
2024-09-23,Search,0.0200536647366191
2024-09-26,Search,0.0514503121022324
2024-09-27,Search,0.0598328200615926
2024-09-28,Search,0.024378362107269
2024-09-29,Search,0.035137235501656
2024-10-01,Search,0.0389706632592839
2024-10-03,Search,0.029915352058484
2024-10-05,Search,0.0310419368785128
2024-10-06,Search,0.0390877142652227
2024-10-08,Search,0.0365073634309298
2024-10-09,Search,0.0244466468450611
2024-10-11,Search,0.0353221083455344
2024-10-12,Search,0.0266591086750589
2024-10-14,Search,0.0427809831818886
2024-10-15,Search,0.0460087753300674
2024-10-16,Search,0.0352228047182176
2024-10-17,Search,0.0428362216255797
2024-10-18,Search,0.0407413732592763
2024-10-20,Search,0.0454763881001267
2024-10-21,Search,0.0331303261469559
2024-10-22,Search,0.0416471689284043
2024-10-23,Search,0.0235788583697243
2024-10-24,Search,0.0542328042328042
2024-10-26,Search,0.0214139762975072
2024-10-27,Search,0.0180636961025372
2024-10-28,Search,0.0200442809491936
2024-10-29,Search,0.0343736516611535
2024-10-30,Search,0.0274399536171945
2024-10-31,Search,0.0550333120379666
2024-11-01,Search,0.0301625240860843
2024-11-02,Search,0.0247790677525559
2024-11-03,Search,0.0460933747450341
2024-11-05,Search,0.0376263104826987
2024-11-06,Search,0.034047035602416
2024-11-07,Search,0.0549426301853486
2024-11-08,Search,0.0416966211358735
2024-11-09,Search,0.0270144117099287
2024-11-10,Search,0.0215730033137215
2024-11-11,Search,0.0152191558441558
2024-11-12,Search,0.0522188217291507
2024-11-13,Search,0.037555697008275
2024-11-15,Search,0.0451101928374656
2024-11-17,Search,0.0391631416608992
2024-11-18,Search,0.0374327766721786
2024-11-19,Search,0.0289913698467663
2024-11-20,Search,0.0533330295847913
2024-11-22,Search,0.0442548609705352
2024-11-23,Search,0.0538949275362319
2024-11-24,Search,0.0412816507194334
2024-11-25,Search,0.0399147121535181
2024-11-26,Search,0.0356731533414756
2024-11-28,Search,0.037562226580178
2024-11-29,Search,0.0335154171184197
2024-12-01,Search,0.0359447004608295
2024-12-06,Search,0.0296358295535889
2024-12-07,Search,0.0297915265635508
2024-12-08,Search,0.0226625068769063
2024-12-09,Search,0.0323254144031651
2024-12-10,Search,0.0346885736225893
2024-12-11,Search,0.0445712395600761
2024-12-12,Search,0.0419949806122047
2024-12-14,Search,0.069206222576785
2024-12-15,Search,0.0388914038356104
2024-12-16,Search,0.0207906926640095
2024-12-17,Search,0.0490414151043322
2024-12-18,Search,0.0280041704506335
2024-12-19,Search,0.020063797327909
2024-12-20,Search,0.0505685104680527
2024-12-21,Search,0.049568600913551
2024-12-22,Search,0.0303580264729144
2024-12-23,Search,0.0441867375843504
2024-12-25,Search,0.0279818769593069
2024-12-26,Search,0.0334996894869
2024-12-27,Search,0.0396094180644145
2024-12-28,Search,0.0330947487775494
2024-12-29,Search,0.0506202050620205
2024-12-30,Search,0.0261476793047392
2024-12-31,Search,0.0282078798099034
2025-01-01,Search,0.0424063116370809
2025-01-02,Search,0.0375447922747259
2025-01-03,Search,0.0353118988733168
2025-01-06,Search,0.0496525329841877
2025-01-07,Search,0.0433762325070929
2025-01-08,Search,0.0231131894668251
2025-01-10,Search,0.0352038782123114
2025-01-11,Search,0.0673635307781649
2025-01-12,Search,0.0363929146989036
2025-01-14,Search,0.0211256161638048
2025-01-16,Search,0.0346300489555157
2025-01-17,Search,0.0187393526405451
2025-01-18,Search,0.0348125636646105
2025-01-19,Search,0.0459312839059675
2025-01-20,Search,0.0215200503884107
2025-01-21,Search,0.0399801214185764
2025-01-22,Search,0.037988975227469
2025-01-23,Search,0.0287292214727511
2025-01-24,Search,0.0232715579250233
2025-01-25,Search,0.0233089535610109
2025-01-27,Search,0.0309791879904469
2025-01-28,Search,0.0469337694194603
2025-01-29,Search,0.0444390973731463
2025-01-30,Search,0.0342005065924982
2025-01-31,Search,0.0303091150387781
2025-02-02,Search,0.0301108004688963
2025-02-04,Search,0.037619315698103
2025-02-05,Search,0.0506890756302521
2025-02-06,Search,0.036101083032491
2025-02-07,Search,0.0211039062905829
2025-02-08,Search,0.030673265186553
2025-02-09,Search,0.0239932598880699
2025-02-10,Search,0.0359138175319227
2025-02-11,Search,0.0352011494252874
2025-02-12,Search,0.0528183783434969
2025-02-13,Search,0.0371676956028726
2025-02-15,Search,0.0310759070982236
2025-02-16,Search,0.0283885257765506
2025-02-17,Search,0.0516455072106496
2025-02-18,Search,0.0595424631776873
2025-02-19,Search,0.0643390237625461
2025-02-20,Search,0.0397923573010388
2025-02-21,Search,0.0429686809431773
2025-02-22,Search,0.0431268299631971
2025-02-23,Search,0.0279056194136966
2025-02-24,Search,0.0187097558012392
2025-02-26,Search,0.0388567350142627
2025-02-27,Search,0.0299327194084635
2025-03-01,Search,0.0411296447285314
